604090	574392	1
607911	576556	1
600665	638890	1
600117	539079	1
631182	565466	1
695646	652231	1
619445	567491	1
613191	571942	1
567428	580005	1
590583	623314	1
606289	670243	1
585175	574133	1
634967	579020	1
614615	574437	1
593061	579188	1
606933	576409	1
606587	573873	1
594084	629464	1
683697	581516	1
601530	577183	1
603055	589818	1
616561	619007	1
607463	477085	8
611581	572630	1
579712	568354	1
602887	595245	1
600039	557139	1
605913	579526	1
579773	568698	1
606324	544357	1
605958	573728	1
606144	575076	1
667472	570571	1
580048	565009	1
597802	576113	1
610263	574422	1
603855	575180	1
624369	532153	1
599870	591110	1
577167	617095	1
658403	611332	1
563460	480559	8
610980	522819	1
569422	567790	1
627727	578737	1
592804	584539	1
540783	626497	1
591823	639096	1
637323	549567	1
638078	629421	1
611315	560757	1
647103	573853	1
522993	595581	1
601187	531825	1
533799	564377	1
649034	528813	1
620975	564344	1
622407	583192	1
597026	642918	1
551291	576721	1
608768	610525	1
697959	614701	1
658281	582264	1
546632	599204	1
672565	564468	1
636500	587401	1
696144	548705	1
533551	582247	1
526802	551524	1
553038	606418	1
696601	603624	1
588964	597435	1
716139	621721	1
608529	586311	1
557378	567033	1
589994	610890	1
589344	563119	1
624415	515911	1
565483	551512	1
584895	574666	1
582777	542670	1
639394	576728	1
608298	573748	1
663578	586265	1
628080	562986	1
597421	554767	1
595193	576508	1
658103	572250	1
659529	498474	1
606415	581386	1
641976	577433	1
587466	564953	1
589180	595099	1
601885	573083	1
580561	528916	1
621726	578003	1
558817	576255	1
620213	574468	1
594010	570095	1
541976	512639	1
593840	578685	1
602667	575857	1
631446	561156	1
596481	567449	1
611318	581584	1
568546	564911	1
593865	572987	1
597017	575588	1
578804	573582	1
673750	594081	1
592714	553958	1
594029	586701	1
668502	563937	1
629533	537542	1
801539	318482	0
801667	318542	0
814045	332998	0
800479	321640	0
757470	224976	0
844536	424646	0
797105	316002	0
779956	271501	0
797205	313318	0
801323	316240	0
783666	262902	0
806131	312752	0
830658	368694	0
802482	335269	0
801910	325434	0
808062	337340	0
789833	304422	0
803603	327255	0
800865	312968	0
802237	318526	0
803959	315173	0
800123	312312	0
780927	285057	0
797242	324588	0
801551	320544	0
809182	319115	0
801931	317202	0
870801	476330	6
820327	352701	0
801093	317509	0
798523	324500	0
805237	318655	0
803375	311620	0
801441	323812	0
797313	317527	0
788220	301915	0
790395	300024	0
817135	349925	0
797787	301470	0
804630	332333	0
808710	330379	0
802111	320817	0
796375	309563	0
819768	346596	0
814605	354382	0
800565	319364	0
802089	313456	0
814401	341234	0
796609	319691	0
776131	248465	0
803464	329093	0
802646	317894	0
809550	327365	0
795322	311178	0
830450	393096	0
778414	260729	0
800041	318331	0
802814	320130	0
802738	312234	0
823913	369439	0
803386	318982	0
812869	346251	0
798904	324420	0
800447	331643	0
807446	342555	0
804251	329956	0
797594	302109	0
803448	314797	0
765502	240340	0
795527	315510	0
794640	313497	0
808717	335740	0
790932	305223	0
816852	352965	0
826228	376658	0
795299	312036	0
808686	332209	0
809594	344872	0
799275	324108	0
878184	487392	6
798472	322218	0
824822	367091	0
746769	205186	0
756701	207223	0
795489	287279	0
800483	320713	0
783491	288029	0
797162	306135	0
800272	316170	0
806827	324616	0
802853	314938	0
800804	316615	0
813173	354777	0
801588	319814	0
797400	315778	0
823840	368410	0
811391	343836	0
801055	321833	0
804038	306622	0
803780	334441	0
834173	386159	0
802784	313853	0
807293	347456	0
817119	336333	0
786635	269352	0
824624	381716	0
797415	319840	0
800772	325023	0
806626	318966	0
800845	311838	0
769386	259892	0
797272	324228	0
807409	325526	0
795836	291870	0
798321	319665	0
805372	313397	0
790738	308028	0
800667	315995	0
795205	316433	0
809054	345541	0
808452	320117	0
779897	279572	0
782642	275308	0
797569	321799	0
801751	318110	0
787644	297715	0
807401	314610	0
800677	310656	0
800394	301473	0
795571	310093	0
814158	335578	0
811913	325091	0
806982	316680	0
775604	274485	0
800133	327081	0
806511	313841	0
803796	314893	0
802012	318315	0
826789	377676	0
814108	344096	0
804354	309671	0
807017	330432	0
803774	334756	0
817410	346944	0
841928	398948	0
816145	349032	0
818622	370753	0
786245	292352	0
784164	285702	0
805390	319676	0
790774	303642	0
803277	319525	0
833182	379714	0
773023	251826	0
801609	320399	0
778965	282290	0
814317	333112	0
805080	323708	0
801080	318049	0
799724	318884	0
798059	316113	0
806176	320301	0
769876	257669	0
825716	373098	0
791983	298565	0
801386	313545	0
804871	317801	0
810903	332925	0
838276	395673	0
810543	341180	0
777978	252419	0
820258	351165	0
801997	319385	0
779437	281959	0
810253	323873	0
794826	309589	0
814280	344223	0
832651	373469	0
794142	306704	0
802041	319504	0
804190	320706	0
798983	325682	0
840462	402858	0
799912	323363	0
804119	328544	0
804358	320802	0
803057	331037	0
803031	325811	0
784151	283760	0
800444	311497	0
802004	317772	0
803470	319069	0
811277	335577	0
803332	315488	0
800037	317963	0
813436	360446	0
800694	316789	0
838129	404012	0
764997	249477	0
800316	311699	0
806848	320541	0
805462	317833	0
798308	312788	0
802655	316263	0
801456	320080	0
801309	318213	0
840886	397888	0
829529	375007	0
830805	370801	0
804979	334141	0
804013	316083	0
808489	317021	0
770113	241615	0
804332	319006	0
833661	389733	0
797834	297329	0
794956	309980	0
801232	307078	0
809552	342258	0
794615	305632	0
809259	345634	0
811502	355939	0
801301	316893	0
803370	318247	0
804702	315881	0
797009	293194	0
813791	334609	0
812965	330224	0
826048	374236	0
800959	322309	0
803405	317316	0
802254	320673	0
783116	265635	0
798633	317300	0
801482	327644	0
798612	326404	0
799001	302014	0
802537	312497	0
799794	315080	0
793892	313943	0
804691	332987	0
793855	298525	0
796952	318633	0
800655	320227	0
801780	318992	0
805977	320805	0
796916	323332	0
820904	351763	0
808405	318841	0
765283	249459	0
824212	363776	0
798981	311092	0
797178	310439	0
800582	316980	0
803839	310353	0
796283	315582	0
801145	317601	0
801662	318423	0
801782	318281	0
803377	319212	0
803932	318781	0
806192	337849	0
789583	287700	0
801586	318947	0
804251	331304	0
799667	316830	0
759789	229116	0
799021	326404	0
793684	312065	0
806320	315242	0
786234	267976	0
821151	366545	0
801903	312794	0
782506	279930	0
803627	319323	0
794991	291216	0
794667	315069	0
799291	317500	0
798243	324160	0
804408	337683	0
818119	348676	0
810502	336169	0
793560	285392	0
801326	315779	0
808644	326320	0
813645	328765	0
800966	317165	0
797111	302781	0
802431	322048	0
811061	333595	0
786719	283364	0
773955	239849	0
803701	321815	0
783110	289805	0
800235	316652	0
807421	317527	0
797947	319734	0
805035	317469	0
801166	322298	0
846693	429031	0
801493	322249	0
806087	326636	0
810657	329468	0
801313	300606	0
800390	309948	0
801634	318965	0
799197	314215	0
795254	296488	0
807696	320548	0
800461	326821	0
801174	320442	0
809781	326904	0
826585	366934	0
804429	312164	0
788005	292268	0
801183	316191	0
378274	816341	13
406233	813072	13
401478	785370	13
448651	847994	13
434440	822866	13
369199	734895	13
413241	771595	13
369418	733394	13
378563	789670	13
424190	780052	13
415993	776671	13
421352	799127	13
432656	783776	13
383032	788008	13
414377	771258	13
425260	773661	13
469139	810971	13
442979	803024	13
347079	803582	13
412797	803180	13
352874	807952	13
442286	755194	13
416433	786159	13
419700	793447	13
422961	821595	13
400008	789447	13
429586	775621	13
457561	788245	13
415417	785827	13
389552	750700	13
415598	786499	13
443447	783977	13
404792	749210	13
389392	730768	13
473485	847098	13
491614	778997	13
437483	785130	13
452570	848127	13
417197	778243	13
405986	787439	13
437568	794323	13
420319	794333	13
418963	746595	13
469422	822619	13
397688	762902	13
418149	790096	13
407289	798870	13
360319	778673	13
473799	795167	13
445199	763833	13
446537	828924	13
410019	732704	13
396540	815936	13
407694	718592	13
417091	792545	13
442260	754050	13
411526	784658	13
407814	765816	13
394022	803914	13
481133	781413	13
396118	794614	13
458538	786673	13
419721	789724	13
424476	781552	13
377720	727349	13
448336	789445	13
412227	787450	13
408745	824896	13
417016	774869	13
395274	786698	13
412541	806622	13
412109	735920	13
407023	787385	13
376660	815936	13
396548	784388	13
508535	830710	13
414014	816460	13
440782	782395	13
436951	814456	13
393758	750953	13
418410	795929	13
425991	787029	13
414562	787355	13
408712	803987	13
377858	811790	13
417169	792321	13
460371	780609	13
388873	746909	13
395641	808571	13
386436	791388	13
440667	768761	13
438437	730300	13
370839	727884	13
422917	781112	13
391555	789079	13
402666	814060	13
474368	812039	13
406176	760860	13
463768	793154	13
446307	796523	13
402309	786873	13
413946	786971	13
425053	790566	13
416926	785113	13
424023	737453	13
417447	782955	13
415672	787824	13
416019	787562	13
417515	787648	13
459230	803720	13
447833	819282	13
418199	851439	13
417393	771537	13
441415	780207	13
399634	751940	13
373360	784232	13
419227	779215	13
434717	808225	13
397669	792218	13
412028	773494	13
407504	803363	13
365147	790525	13
459328	805961	13
429472	860855	13
480128	785580	13
344915	702496	13
410969	770451	13
407460	791404	13
420476	750495	13
397747	792207	13
408428	771823	13
397806	749559	13
426040	825049	13
407565	766203	13
414317	828815	13
410610	765111	13
412388	784064	13
406337	750353	13
422419	754048	13
416039	730594	13
414512	793966	13
398478	822297	13
424375	721868	13
403890	792420	13
400902	772920	13
402367	782997	13
472917	830363	13
418621	840463	13
329002	727685	13
418618	811618	13
425356	745471	13
470922	770669	13
400598	790903	13
412851	774986	13
492415	829655	13
400079	749617	13
417673	785965	13
424720	768456	13
386415	801444	13
426689	788562	13
430747	776261	13
405714	781619	13
429220	787348	13
427850	762201	13
434080	785264	13
473514	788780	13
412386	777312	13
430686	844506	13
409142	811927	13
422198	724557	13
392185	713763	13
412677	786951	13
399149	784376	13
382693	749680	13
527515	831478	13
448519	805219	13
430779	770145	13
413556	758080	13
392140	769924	13
416855	794023	13
389713	772742	13
398498	776720	13
473727	807244	13
389410	788256	13
377230	790154	13
415564	784464	13
456799	844976	13
444336	820061	13
404359	783919	13
453154	776082	13
425019	759577	13
415895	775793	13
420083	787815	13
506612	858859	13
436648	859634	13
403522	785432	13
401407	759648	13
403852	792473	13
367398	701756	13
412453	784453	13
382124	786262	13
416884	786845	13
448865	836781	13
383821	808301	13
414249	796590	13
457338	789952	13
396276	785999	13
390282	789593	13
409417	758123	13
397561	815245	13
397137	742547	13
402891	801910	13
385257	791581	13
409628	833942	13
369249	797068	13
460942	779073	13
423146	737571	13
420509	788730	13
422736	790806	13
401492	790336	13
394018	799506	13
385140	796221	13
430243	781020	13
416775	806826	13
425796	795608	13
411488	837715	13
433989	765343	13
415806	783594	13
417023	771194	13
415270	775605	13
391163	811977	13
405350	762342	13
414860	773921	13
371779	814715	13
415631	805010	13
387951	813315	13
472691	802678	13
471930	844046	13
432892	815223	13
366654	802105	13
411721	717873	13
426115	814461	13
375997	806621	13
385561	718324	13
375573	809249	13
437958	784801	13
363857	784086	13
430138	818594	13
435085	791564	13
414036	742189	13
425611	793420	13
439793	740773	13
467107	817914	13
387631	749416	13
430001	765803	13
384225	784381	13
417146	822655	13
427371	819417	13
399587	792459	13
474648	778810	13
345692	788190	13
409515	756149	13
469782	780552	13
468229	827985	13
414951	852935	13
409701	750741	13
442826	795974	13
459556	818479	13
423311	813081	13
476144	772131	13
391976	789416	13
448649	813885	13
496658	816784	13
410336	767856	13
430167	811490	13
357467	797530	13
404220	785798	13
446368	763341	13
439514	758221	13
424145	743433	13
470062	771204	13
421187	779726	13
396617	801039	13
394708	739061	13
394912	755947	13
425950	788228	13
408283	806161	13
419520	778231	13
441950	785934	13
409814	836083	13
395817	788858	13
422776	808328	13
363959	810632	13
422943	804253	13
407626	771304	13
347933	797148	13
457554	795861	13
394274	837428	13
445674	768552	13
416359	786189	13
419485	804779	13
376176	795539	13
349378	805118	13
456566	743012	13
484407	809641	13
403329	717870	13
392795	817694	13
372621	772258	13
461751	817277	13
489182	773934	13
427388	815258	13
418155	819422	13
437035	755506	13
416444	783624	13
777811	751059	10
823974	725025	10
749723	781756	10
875160	698897	10
828194	742074	10
800913	749332	10
831165	783383	10
793019	764859	10
810467	706465	10
803540	754792	10
844662	654835	10
803962	731228	10
823065	733789	10
822156	732296	10
811389	723618	10
779936	774397	10
854769	713941	10
803457	735855	10
790712	745884	10
815652	733433	10
841289	701474	10
832054	751330	10
786032	701427	10
824835	704997	10
832886	781206	10
818063	797960	10
857620	709386	10
828589	652430	10
836727	737798	10
776000	780347	10
824098	714042	10
830583	710990	10
862189	735684	10
815131	704478	10
828478	655405	10
784838	771499	10
880362	706363	10
767482	727417	10
825070	734215	10
813781	738344	10
840863	737972	10
840943	739611	10
828276	762021	10
822883	728314	10
854886	769396	10
829623	732301	10
835428	731189	10
818338	800932	10
823417	701523	10
812152	689907	10
829969	699565	10
861563	661642	10
816955	747629	10
774526	757135	10
803577	712231	10
798056	714380	10
881789	727577	10
858867	700187	10
834996	728517	10
839121	736259	10
841045	738224	10
840100	728839	10
874544	686096	10
862334	747768	10
820253	714625	10
817862	732248	10
844729	682981	10
846484	719360	10
793669	724513	10
821906	732848	10
826465	646980	10
820350	748217	10
814540	707227	10
838223	766380	10
869471	745767	10
816054	733183	10
801177	737548	10
848783	748980	10
814105	723255	10
838036	749612	10
840270	725456	10
789601	714058	10
827169	708345	10
789448	738035	10
835030	668528	10
848151	741869	10
816091	747764	10
801511	761094	10
822670	689090	10
873672	734440	10
808153	737136	10
755829	751858	10
814697	729209	10
832758	707452	10
848264	762550	10
799903	784535	10
802674	727804	10
828147	808738	10
820707	705318	10
824594	741664	10
804474	747122	10
823108	733302	10
839514	728923	10
827711	732798	10
851644	721350	10
816390	711340	10
798007	723995	10
790612	738038	10
821909	728448	10
865754	723314	10
735295	814058	2
877711	703850	10
792990	685472	10
809917	762429	10
789388	712210	10
879221	655497	10
876935	684572	10
819439	735945	10
807929	730950	10
850451	764015	10
811748	766105	10
824765	761114	10
848586	789052	10
812231	739235	10
873532	712802	10
842590	716861	10
832798	734777	10
817640	730018	10
824322	744720	10
777697	798253	10
868493	677155	10
805658	698630	10
840349	790707	10
796953	726378	10
832589	782799	10
817441	709397	10
856029	730586	10
805089	762512	10
854628	773470	10
846090	651306	10
796943	674692	10
827192	785316	10
818209	719382	10
795200	786424	10
817777	724927	10
846512	683647	10
825080	746712	10
824674	806300	10
822616	735941	10
805391	732659	10
823250	732088	10
850376	739749	10
821337	733356	10
796786	724615	10
862425	741010	10
825690	703854	10
800872	672603	10
825395	715780	10
843911	730036	10
820238	732928	10
848570	703697	10
825515	738284	10
820367	732364	10
822025	749214	10
837718	761480	10
871723	685520	10
850904	720163	10
816775	739989	10
822103	732911	10
815455	755486	10
835648	756631	10
868626	737331	10
825997	730652	10
817252	730254	10
877906	722361	10
808440	729985	10
791470	751113	10
841654	764836	10
825429	732758	10
751215	828365	2
804706	788001	10
820194	734233	10
869991	705259	10
809779	663654	10
822078	711840	10
866139	717138	10
829379	718721	10
837582	763266	10
783999	732487	10
800231	732106	10
862569	719773	10
838764	652792	10
849343	713993	10
828297	715480	10
821259	750089	10
874643	729921	10
819058	729125	10
817018	729596	10
797804	715342	10
838515	768484	10
829398	724900	10
754841	796342	10
878690	739021	10
821908	732077	10
786495	759000	10
823987	687499	10
787988	741203	10
839339	726322	10
822425	727248	10
854412	725575	10
788351	737539	10
838587	700545	10
840425	762290	10
817395	734126	10
807913	737341	10
872285	750708	10
788166	702817	10
836225	709204	10
822293	786837	10
888892	702505	10
822623	745025	10
795124	696429	10
832238	725434	10
815593	689874	10
843572	784897	10
833716	758772	10
822474	780882	10
801102	759330	10
841752	731595	10
808779	732990	10
822533	758955	10
817807	715863	10
837977	728814	10
801204	755177	10
819628	810748	10
814732	734183	10
832086	716249	10
876503	659112	10
823856	749355	10
819737	737829	10
818756	743887	10
811971	664520	10
801526	705057	10
827031	734324	10
843891	721571	10
810460	735109	10
782368	759352	10
801172	715857	10
866928	716961	10
829673	730398	10
850888	736810	10
786935	732999	10
769656	721159	10
804925	735492	10
870054	738900	10
818932	728481	10
853692	746285	10
807072	687932	10
750459	800215	2
823959	737866	10
835804	710711	10
790206	747165	10
813092	739043	10
801810	728106	10
825404	733788	10
820947	730529	10
827081	694553	10
822664	720677	10
768565	762193	10
823113	733720	10
821079	800206	10
828531	731300	10
820757	738235	10
781260	737962	10
819438	662327	10
833504	744564	10
789552	731946	10
822843	763117	10
775555	719683	10
865084	713697	10
820455	729132	10
849547	738979	10
762269	792243	10
821464	700760	10
824013	753991	10
803369	698753	10
823589	728083	10
796353	710294	10
820083	728310	10
829133	735488	10
823455	747394	10
818542	740451	10
809623	734937	10
841762	777572	10
802184	751958	10
803874	675499	10
830065	739162	10
824140	729074	10
852730	769968	10
866760	753547	10
811031	703822	10
825414	734466	10
816615	770855	10
786227	765634	10
817269	733788	10
809453	736879	10
757421	774445	10
818251	731938	10
788020	765562	10
823618	734216	10
812295	728049	10
837545	696979	10
797918	694723	10
822224	742716	10
821895	732158	10
797233	713358	10
800258	733812	10
813319	737376	10
860951	162251	11
860387	157731	11
857363	154639	11
863391	126214	11
839094	159543	11
849248	164090	11
875990	133950	11
905936	150106	11
895835	123485	11
818079	108536	11
898976	198452	11
869087	153957	11
849653	143827	11
834293	161575	11
844234	153197	11
835128	212354	11
828179	155649	11
875410	128878	11
850965	156224	11
800816	176612	11
832621	150748	11
876863	176593	11
826192	172906	11
862679	188399	11
839974	154358	11
854338	135067	11
855233	141357	11
850538	160159	11
868442	160118	11
888714	205560	11
864185	161232	11
851280	156049	11
875825	204959	11
840375	155757	11
892340	149050	11
873527	126426	11
836433	200181	11
826499	142732	11
854922	159650	11
883537	210648	11
807420	168787	11
840299	118907	11
834602	213597	11
864053	139325	11
856454	117143	11
857972	160214	11
850046	108829	11
804936	148980	11
864374	150149	11
858587	150101	11
870247	121460	11
855656	162100	11
850176	127908	11
850057	157848	11
828005	145089	11
861994	160156	11
849537	157510	11
867125	168762	11
838142	156770	11
847644	164348	11
856349	158150	11
860606	152843	11
869288	168662	11
838328	185708	11
860986	140320	11
829229	143653	11
866051	172932	11
871556	194747	11
865489	161762	11
851840	110475	11
846256	154064	11
836081	178429	11
859707	202806	11
849938	156042	11
894124	202052	11
864325	170593	11
848108	161786	11
817619	181929	11
858058	196183	11
861242	161722	11
885793	172115	11
850577	157049	11
877125	161227	11
883864	111281	11
891699	170415	11
802394	87835	11
862759	157988	11
824185	167369	11
813124	157130	11
840335	164912	11
858042	178196	11
846257	145306	11
858516	151301	11
851282	153750	11
905005	164126	11
857309	139276	11
845589	192916	11
895245	150977	11
863995	150435	11
862642	159379	11
861631	169376	11
858934	162874	11
912023	160368	11
842824	177832	11
824560	133679	11
842281	175525	11
860845	155375	11
841096	188742	11
821428	153468	11
840357	169437	11
827802	189078	11
844734	164570	11
847812	114745	11
887269	166179	11
830159	134329	11
850925	157811	11
847276	121785	11
870599	149782	11
780153	136449	11
814379	132655	11
834483	173379	11
852423	159874	11
854012	157449	11
883375	158482	11
850219	110573	11
836450	151205	11
881217	172320	11
813239	139752	11
871255	140340	11
789356	159383	11
873690	156226	11
858834	149259	11
778867	140736	11
872057	122354	11
882097	161493	11
787336	144875	11
849751	167033	11
843833	170416	11
850663	157840	11
812240	177846	11
838609	140215	11
850959	157920	11
859703	156782	11
854753	190254	11
895723	126593	11
857833	170565	11
850200	164752	11
845303	150476	11
877422	134877	11
850153	155701	11
819256	201704	11
871689	155981	11
818014	140185	11
815298	167390	11
864088	171351	11
902529	162041	11
908069	146564	11
799326	106384	11
854996	81095	11
843813	182032	11
888504	147016	11
877964	242679	11
851866	156896	11
821361	175823	11
810775	160434	11
843150	156573	11
844088	150085	11
830620	117906	11
835790	127898	11
819541	117296	11
858703	157931	11
857846	153281	11
876408	183646	11
842576	153072	11
848974	199427	11
862925	243856	11
856561	128799	11
834171	189042	11
872516	217570	11
869167	105039	11
819670	183364	11
846575	159002	11
895127	152283	11
830445	186055	11
792179	148539	11
852410	187705	11
853554	158012	11
927170	250593	11
825605	167750	11
846731	162515	11
878170	123364	11
884966	133900	11
866987	154415	11
846284	113820	11
873474	159567	11
878258	158631	11
882306	173836	11
856924	169071	11
794260	129843	11
851568	114049	11
868736	179354	11
925732	210388	11
868375	161990	11
855593	161003	11
849599	157084	11
868317	177001	11
800304	163436	11
823740	169808	11
856202	158811	11
883929	121705	11
851010	157593	11
872506	157517	11
850533	160136	11
816393	185056	11
850911	157772	11
812942	85345	11
835581	147664	11
913298	162009	11
858172	137586	11
872781	154295	11
871597	185239	11
923120	170161	11
837019	215527	11
835702	176502	11
837017	154170	11
859177	143273	11
866851	129505	11
855852	134834	11
924289	171369	11
860154	113364	11
836739	162321	11
850775	162968	11
884750	154317	11
849681	125345	11
854463	159977	11
883567	161769	11
848137	87922	11
823676	152154	11
848135	130674	11
844400	150812	11
864494	136669	11
878157	210496	11
851088	157432	11
786528	104976	11
860106	157080	11
861412	205239	11
820675	168154	11
834036	144156	11
842907	133992	11
846720	162060	11
871544	144135	11
849003	115373	11
856753	145184	11
839757	190518	11
865113	161302	11
846936	161313	11
845802	172285	11
844357	163402	11
881106	105566	11
877835	151890	11
839445	149778	11
866560	165110	11
845798	213118	11
818668	120458	11
831446	182864	11
900955	185733	11
836647	167267	11
874672	104851	11
849126	121710	11
889142	154467	11
855993	225023	11
854095	158510	11
850787	125678	11
859298	139834	11
829216	121494	11
837676	148639	11
851919	127963	11
841353	125628	11
848563	117708	11
893106	176595	11
852503	146551	11
848290	143184	11
825541	151495	11
883231	232031	11
864667	143614	11
805089	96540	11
854909	149938	11
847097	176660	11
910435	171155	11
878749	188759	11
871780	158486	11
841292	155620	11
846011	160034	11
855969	193497	11
860927	110775	11
808069	134402	11
848413	183717	11
791722	162000	11
852104	134678	11
806567	140259	11
847423	161535	11
867993	162841	11
828038	149181	11
849404	170474	11
841967	150890	11
850945	161669	11
888697	143969	11
813868	188928	11
864991	159874	11
881109	152198	11
811694	188374	11
900360	153622	11
885764	151791	11
814553	164190	11
895623	178393	11
829790	205695	11
865170	173755	11
850453	155432	11
864211	216526	11
848770	111076	11
791199	164843	11
834165	140684	11
843905	219401	11
857328	143692	11
838146	159541	11
340693	569371	9
315965	587160	9
405652	622938	9
359831	554975	9
349296	557688	9
289423	559134	9
408689	562521	9
321312	574721	9
286568	547471	9
370259	585265	9
339967	562602	9
410917	614521	9
283570	563726	9
347197	591316	9
342064	570045	9
317331	556086	9
335792	541310	9
330455	568758	9
366794	582584	9
378697	591764	9
339981	565418	9
338342	566864	9
338474	563350	9
432052	613723	9
340064	550509	9
334354	578047	9
296775	572432	9
353335	592567	9
334016	562797	9
328438	532686	9
365927	571713	9
343247	564376	9
325057	581121	9
330881	579058	9
378648	579579	9
339115	566863	9
333299	597586	9
367048	553451	9
345840	561591	9
366934	581294	9
358793	547046	9
393570	579641	9
304399	545221	9
353979	578923	9
337002	589527	9
327738	559624	9
334549	579199	9
297110	556485	9
327403	548875	9
413894	564459	9
326043	553772	9
337811	558454	9
333901	532836	9
340545	568654	9
358483	554925	9
318065	581616	9
367751	578289	9
331667	570387	9
321519	561045	9
299578	572052	9
339632	536577	9
339993	544064	9
268672	508874	9
332960	569308	9
345042	566973	9
352220	602793	9
333934	537464	9
312386	555195	9
334182	558498	9
335328	562880	9
303637	570253	9
353145	580916	9
325118	556212	9
294310	563522	9
371563	547746	9
373894	555347	9
407040	577739	9
337298	565486	9
357813	572855	9
304157	566007	9
335918	566525	9
330127	570072	9
339212	538693	9
357275	551101	9
334785	565575	9
326152	563230	9
345903	561314	9
238748	551038	7
331175	551842	9
352520	566829	9
341675	560197	9
354746	552404	9
412500	594675	9
277027	536847	9
322209	547247	9
375619	553791	9
288068	561932	9
344770	570309	9
284031	566654	9
324442	567881	9
356246	549756	9
404420	577532	9
336829	562228	9
293591	522132	9
342963	582232	9
338860	561151	9
324055	590810	9
328331	541094	9
357737	597104	9
392534	593343	9
298665	568245	9
343376	575709	9
338863	563107	9
361370	552483	9
338935	567577	9
350117	535859	9
371000	555062	9
368617	554066	9
331795	529654	9
344237	573700	9
280110	522025	9
328657	564864	9
452457	597461	9
333669	542228	9
320628	564596	9
316642	553340	9
340712	563178	9
349955	535578	9
261538	525920	9
411008	607342	9
317136	563479	9
297022	574097	9
319927	524637	9
359772	568428	9
344791	578536	9
324093	580491	9
373907	558472	9
321905	573147	9
341721	576427	9
386373	606623	9
338588	543875	9
341578	558672	9
371616	570648	9
331987	568997	9
341329	565571	9
334350	556417	9
330482	571217	9
338950	572545	9
289087	565427	9
343997	585193	9
225786	529417	7
365567	547606	9
320827	519618	9
286990	529505	9
321517	569562	9
388806	569524	9
411796	581307	9
331440	551885	9
325958	573367	9
348171	569251	9
344239	530765	9
419151	577335	9
321309	569996	9
386377	574187	9
342099	561508	9
366688	562413	9
321657	538660	9
403004	613466	9
363304	553764	9
384922	582877	9
304556	568584	9
336787	538925	9
327998	571265	9
303269	531608	9
313649	523765	9
337889	558031	9
360165	553303	9
